session_id,user_id,session_start_ts,traffic_source,device_type,landing_page
s_14_8_7558,14,2026-03-21 16:11:45,instagram,desktop,search
s_228_5_5060,228,2026-03-21 16:47:12,newsletter,tablet,home
s_265_10_2940,265,2026-03-21 16:47:59,linkedin,desktop,search
s_2_11_9368,2,2026-03-21 17:12:37,instagram,mobile,search
s_217_2_9261,217,2026-03-21 17:21:43,direct,mobile,product
s_103_7_8703,103,2026-03-21 17:28:39,instagram,mobile,search
s_128_2_3204,128,2026-03-21 17:55:18,linkedin,mobile,campaign
s_168_1_7986,168,2026-03-21 18:14:28,direct,mobile,search
s_93_1_9559,93,2026-03-21 19:20:47,google,desktop,home
s_75_4_3149,75,2026-03-21 20:00:24,instagram,desktop,product
s_95_5_6861,95,2026-03-21 20:06:45,google,desktop,product
s_45_1_8521,45,2026-03-21 20:21:55,direct,mobile,search
s_288_0_3330,288,2026-03-21 20:54:14,newsletter,desktop,campaign
s_42_9_4263,42,2026-03-21 20:57:12,direct,mobile,search
s_23_5_5226,23,2026-03-21 21:34:54,linkedin,desktop,product
s_129_8_4671,129,2026-03-21 21:35:20,google,desktop,product
s_109_0_2213,109,2026-03-21 21:42:14,linkedin,tablet,search
s_232_1_8250,232,2026-03-21 21:46:56,linkedin,tablet,home
s_232_2_5537,232,2026-03-21 21:53:03,newsletter,tablet,campaign
s_226_7_8187,226,2026-03-21 21:59:13,google,tablet,search
s_258_3_7613,258,2026-03-21 22:30:06,affiliate,mobile,search
s_90_5_6309,90,2026-03-21 22:33:34,newsletter,desktop,product
s_135_9_8171,135,2026-03-21 22:40:01,direct,tablet,search
s_147_3_2404,147,2026-03-21 22:44:08,newsletter,tablet,search
s_122_8_7692,122,2026-03-21 23:28:25,direct,desktop,search
s_242_12_1583,242,2026-03-22 00:10:54,affiliate,tablet,home
s_205_1_9450,205,2026-03-22 01:31:51,instagram,desktop,search
s_24_2_8077,24,2026-03-22 01:35:53,linkedin,desktop,search
s_124_5_2862,124,2026-03-22 01:45:30,instagram,tablet,campaign
s_33_7_6794,33,2026-03-22 01:57:02,linkedin,desktop,campaign
s_82_10_6920,82,2026-03-22 02:06:30,direct,desktop,home
s_95_4_8178,95,2026-03-22 02:16:02,instagram,mobile,search
s_188_0_9559,188,2026-03-22 02:25:30,affiliate,mobile,campaign
s_30_11_8865,30,2026-03-22 02:37:21,direct,mobile,product
s_5_3_2669,5,2026-03-22 03:05:39,affiliate,desktop,product
s_22_12_1420,22,2026-03-22 05:23:26,google,tablet,home
s_123_9_5204,123,2026-03-22 06:10:13,google,mobile,product
s_99_3_2300,99,2026-03-22 07:06:31,linkedin,tablet,search
s_102_5_7315,102,2026-03-22 07:53:35,newsletter,tablet,campaign
s_75_10_4369,75,2026-03-22 08:01:45,google,desktop,home
s_82_3_3091,82,2026-03-22 08:16:57,instagram,mobile,home
s_224_0_2879,224,2026-03-22 08:35:52,instagram,desktop,product
s_300_10_7139,300,2026-03-22 08:42:37,newsletter,desktop,product
s_79_2_1159,79,2026-03-22 08:42:48,newsletter,desktop,home
s_268_12_9608,268,2026-03-22 08:47:47,direct,tablet,home
s_119_7_7883,119,2026-03-22 08:59:26,direct,mobile,search
s_48_0_6940,48,2026-03-22 09:21:49,google,mobile,product
s_147_12_7030,147,2026-03-22 09:35:38,affiliate,tablet,campaign
s_59_7_6151,59,2026-03-22 10:41:48,newsletter,mobile,campaign
s_213_6_3264,213,2026-03-22 11:23:52,newsletter,tablet,search
s_146_12_6187,146,2026-03-22 12:20:18,affiliate,desktop,product
s_8_2_9456,8,2026-03-22 12:24:02,direct,desktop,home
s_153_7_3924,153,2026-03-22 12:27:51,linkedin,tablet,product
s_79_8_8159,79,2026-03-22 12:43:47,newsletter,mobile,product
s_290_2_6126,290,2026-03-22 13:20:04,newsletter,desktop,search
s_68_11_5387,68,2026-03-22 13:38:08,instagram,desktop,search
s_203_1_6841,203,2026-03-22 13:45:07,instagram,tablet,product
s_118_1_4075,118,2026-03-22 13:50:18,affiliate,mobile,product
s_129_2_3547,129,2026-03-22 13:55:56,google,tablet,product
s_259_14_9604,259,2026-03-22 14:22:32,linkedin,desktop,campaign
s_237_5_5421,237,2026-03-22 14:33:05,linkedin,desktop,home
s_4_5_6811,4,2026-03-22 14:33:57,affiliate,tablet,product
s_70_8_4151,70,2026-03-22 14:45:02,linkedin,desktop,campaign
s_19_2_1541,19,2026-03-22 15:01:13,affiliate,desktop,search
s_115_1_9349,115,2026-03-22 15:07:12,google,desktop,campaign
s_275_13_2433,275,2026-03-22 15:15:51,newsletter,tablet,search
s_56_2_9283,56,2026-03-22 15:17:12,google,desktop,product
s_300_6_9809,300,2026-03-22 15:31:13,affiliate,mobile,home
s_38_1_4624,38,2026-03-22 15:32:48,affiliate,mobile,home
s_254_4_4418,254,2026-03-22 15:33:35,direct,desktop,campaign
s_204_3_5891,204,2026-03-22 16:13:36,google,desktop,campaign
s_297_0_9159,297,2026-03-22 16:26:31,linkedin,tablet,home
s_237_1_8258,237,2026-03-22 17:07:03,google,mobile,product
s_275_4_1830,275,2026-03-22 18:36:08,linkedin,tablet,campaign
s_38_6_5772,38,2026-03-22 19:26:53,direct,tablet,campaign
s_284_0_4666,284,2026-03-22 19:47:26,direct,tablet,search
s_256_4_9452,256,2026-03-22 19:50:27,direct,tablet,search
s_239_4_1605,239,2026-03-22 19:58:19,direct,desktop,home
s_127_6_2024,127,2026-03-22 20:58:53,google,mobile,campaign
s_91_5_4562,91,2026-03-22 22:43:41,instagram,mobile,search
s_186_3_5243,186,2026-03-23 00:23:28,instagram,tablet,home
s_18_2_9425,18,2026-03-23 00:27:56,google,desktop,product
s_161_2_3407,161,2026-03-23 00:49:26,direct,tablet,product
s_90_4_4588,90,2026-03-23 01:13:58,direct,desktop,campaign
s_295_2_8904,295,2026-03-23 01:39:40,newsletter,desktop,search
s_143_7_6962,143,2026-03-23 01:39:44,newsletter,desktop,product
s_8_3_1968,8,2026-03-23 01:56:41,newsletter,mobile,campaign
s_194_1_1482,194,2026-03-23 02:17:46,newsletter,mobile,search
s_79_0_8922,79,2026-03-23 02:51:12,google,tablet,product
s_198_6_9458,198,2026-03-23 02:59:58,direct,mobile,search
s_109_1_7656,109,2026-03-23 03:10:22,affiliate,mobile,search
s_230_0_6491,230,2026-03-23 04:21:46,newsletter,mobile,home
s_253_5_6159,253,2026-03-23 04:50:44,linkedin,desktop,campaign
s_194_7_2959,194,2026-03-23 05:24:41,newsletter,tablet,campaign
s_182_0_1116,182,2026-03-23 06:08:11,affiliate,tablet,campaign
s_81_0_8703,81,2026-03-23 06:15:37,linkedin,mobile,home
s_222_6_2975,222,2026-03-23 06:31:34,google,desktop,campaign
s_289_1_3447,289,2026-03-23 06:34:20,newsletter,mobile,home
s_206_4_7757,206,2026-03-23 06:57:53,linkedin,tablet,search
s_114_19_1992,114,2026-03-23 07:00:10,linkedin,tablet,home
s_63_6_7918,63,2026-03-23 07:14:01,direct,tablet,home
s_142_6_7396,142,2026-03-23 07:23:10,google,tablet,search
s_117_1_4721,117,2026-03-23 07:36:46,affiliate,tablet,search
s_210_4_5065,210,2026-03-23 08:23:32,linkedin,desktop,home
s_96_8_2223,96,2026-03-23 08:37:53,instagram,tablet,campaign
s_290_7_1493,290,2026-03-23 09:04:50,direct,desktop,search
s_265_1_9309,265,2026-03-23 09:15:18,direct,mobile,product
s_57_4_9648,57,2026-03-23 10:36:27,direct,tablet,home
s_126_0_9242,126,2026-03-23 10:40:50,affiliate,mobile,search
s_15_4_6001,15,2026-03-23 10:49:22,newsletter,desktop,product
s_224_7_1918,224,2026-03-23 11:33:17,newsletter,desktop,home
s_176_6_6318,176,2026-03-23 11:47:50,instagram,desktop,home
s_66_11_5327,66,2026-03-23 11:58:49,google,desktop,home
s_131_5_5669,131,2026-03-23 12:18:46,instagram,mobile,campaign
s_34_4_5561,34,2026-03-23 12:28:58,instagram,tablet,campaign
s_41_1_6281,41,2026-03-23 12:40:30,direct,tablet,campaign
s_115_3_1515,115,2026-03-23 13:06:51,instagram,tablet,search
s_126_7_4774,126,2026-03-23 13:10:35,affiliate,mobile,product
s_176_7_6611,176,2026-03-23 13:11:17,newsletter,mobile,home
s_102_1_9947,102,2026-03-23 13:26:29,google,desktop,search
s_116_4_8072,116,2026-03-23 13:27:11,newsletter,desktop,search
s_140_3_2938,140,2026-03-23 13:42:29,instagram,desktop,product
s_67_6_2875,67,2026-03-23 14:02:17,linkedin,tablet,campaign
s_289_11_4086,289,2026-03-23 14:10:12,direct,desktop,search
s_35_4_5319,35,2026-03-23 14:29:43,instagram,tablet,product
s_246_2_5132,246,2026-03-23 14:30:17,instagram,tablet,product
s_298_5_6109,298,2026-03-23 14:33:46,direct,mobile,campaign
s_230_3_4297,230,2026-03-23 15:29:15,newsletter,mobile,search
s_200_1_6992,200,2026-03-23 16:10:10,google,desktop,product
s_259_10_5214,259,2026-03-23 16:28:15,instagram,mobile,home
s_76_3_8284,76,2026-03-23 16:38:15,newsletter,tablet,search
s_57_8_4205,57,2026-03-23 16:48:25,linkedin,desktop,search
s_197_10_5253,197,2026-03-23 17:32:03,newsletter,mobile,home
s_135_3_2473,135,2026-03-23 17:34:16,google,desktop,home
s_236_3_5551,236,2026-03-23 17:52:34,direct,mobile,search
s_84_5_8716,84,2026-03-23 18:01:22,instagram,mobile,search
s_134_7_8643,134,2026-03-23 18:01:48,linkedin,mobile,home
s_99_4_9365,99,2026-03-23 18:07:54,affiliate,mobile,search
s_143_3_3602,143,2026-03-23 18:22:04,direct,tablet,search
s_43_0_6562,43,2026-03-23 18:35:15,instagram,desktop,campaign
s_79_5_1123,79,2026-03-23 19:30:52,linkedin,desktop,search
s_57_3_2982,57,2026-03-23 19:36:52,affiliate,tablet,campaign
s_28_4_5779,28,2026-03-23 20:28:10,direct,desktop,home
s_254_6_3019,254,2026-03-23 20:29:43,affiliate,desktop,home
s_253_0_4092,253,2026-03-23 20:35:14,google,tablet,search
s_141_4_3630,141,2026-03-23 20:41:29,instagram,desktop,home
s_186_5_9177,186,2026-03-23 20:59:56,google,desktop,search
s_103_0_5116,103,2026-03-23 21:21:10,instagram,mobile,home
s_96_7_3851,96,2026-03-23 21:43:42,affiliate,mobile,home
s_277_4_8794,277,2026-03-23 22:36:55,linkedin,tablet,product
s_159_3_7563,159,2026-03-23 23:19:29,newsletter,tablet,product
s_140_9_5264,140,2026-03-24 00:01:58,linkedin,mobile,search
s_16_2_7088,16,2026-03-24 00:07:25,affiliate,tablet,campaign
s_75_3_4159,75,2026-03-24 00:40:32,google,tablet,product
s_221_2_2682,221,2026-03-24 01:36:36,affiliate,tablet,campaign
s_80_2_5509,80,2026-03-24 01:41:33,linkedin,mobile,search
s_202_3_7858,202,2026-03-24 01:44:47,instagram,mobile,search
s_257_5_8033,257,2026-03-24 02:39:41,linkedin,desktop,product
s_273_3_1940,273,2026-03-24 03:16:48,newsletter,mobile,search
s_205_8_8912,205,2026-03-24 03:53:56,instagram,tablet,home
s_271_9_6277,271,2026-03-24 04:02:00,instagram,tablet,campaign
s_232_3_3916,232,2026-03-24 05:06:15,instagram,tablet,product
s_64_3_4510,64,2026-03-24 05:47:28,affiliate,tablet,home
s_34_7_8447,34,2026-03-24 05:57:12,linkedin,tablet,campaign
s_133_5_2508,133,2026-03-24 06:24:31,instagram,desktop,product
s_203_6_9753,203,2026-03-24 07:12:39,linkedin,desktop,home
s_26_1_6035,26,2026-03-24 08:00:17,direct,tablet,campaign
s_114_10_9003,114,2026-03-24 08:09:25,newsletter,tablet,product
s_231_10_7325,231,2026-03-24 08:10:03,instagram,mobile,product
s_102_14_3551,102,2026-03-24 08:17:16,newsletter,tablet,product
s_281_10_7886,281,2026-03-24 08:39:33,newsletter,mobile,home
s_80_3_3513,80,2026-03-24 08:43:43,newsletter,mobile,campaign
s_140_2_1672,140,2026-03-24 09:01:04,linkedin,desktop,home
s_124_8_6679,124,2026-03-24 09:42:16,google,tablet,campaign
s_77_1_2009,77,2026-03-24 10:38:03,direct,mobile,campaign
s_298_2_1330,298,2026-03-24 12:53:35,linkedin,desktop,campaign
s_163_0_4668,163,2026-03-24 12:55:21,newsletter,tablet,search
s_248_12_8095,248,2026-03-24 13:15:34,instagram,tablet,campaign
s_52_4_1057,52,2026-03-24 13:24:53,instagram,tablet,home
s_292_8_7851,292,2026-03-24 14:04:59,newsletter,tablet,home
s_141_10_8609,141,2026-03-24 14:15:52,instagram,desktop,campaign
s_197_11_1321,197,2026-03-24 14:43:02,google,tablet,product
s_173_4_7949,173,2026-03-24 14:48:44,google,desktop,search
s_113_4_2367,113,2026-03-24 15:13:24,instagram,mobile,home
s_146_2_7916,146,2026-03-24 15:23:28,linkedin,mobile,home
s_281_4_2062,281,2026-03-24 16:25:27,newsletter,tablet,search
s_274_6_3769,274,2026-03-24 16:33:53,linkedin,mobile,product
s_206_1_9653,206,2026-03-24 17:08:57,linkedin,mobile,search
s_74_6_9007,74,2026-03-24 17:21:01,instagram,desktop,home
s_66_9_4899,66,2026-03-24 17:38:48,instagram,desktop,home
s_22_5_5480,22,2026-03-24 18:19:51,google,tablet,home
s_144_6_4597,144,2026-03-24 18:26:08,google,tablet,campaign
s_268_9_2676,268,2026-03-24 18:28:47,instagram,desktop,campaign
s_85_7_6555,85,2026-03-24 18:46:36,google,desktop,search
s_190_6_5381,190,2026-03-24 18:53:19,newsletter,mobile,campaign
s_35_7_7911,35,2026-03-24 19:51:44,affiliate,desktop,campaign
s_104_5_7592,104,2026-03-24 20:48:17,newsletter,tablet,home
s_254_9_6172,254,2026-03-24 21:31:16,instagram,desktop,product
s_41_6_2256,41,2026-03-24 21:38:44,affiliate,tablet,search
s_128_9_8304,128,2026-03-24 21:48:48,affiliate,mobile,product
s_111_1_6222,111,2026-03-24 22:13:19,newsletter,mobile,product
s_214_0_3050,214,2026-03-24 23:37:34,newsletter,desktop,campaign
s_271_6_8858,271,2026-03-24 23:41:41,newsletter,mobile,campaign
s_220_12_9826,220,2026-03-25 00:17:23,direct,mobile,home
s_39_2_1125,39,2026-03-25 00:18:02,affiliate,mobile,product
s_148_0_3145,148,2026-03-25 00:37:09,newsletter,tablet,product
s_25_2_3011,25,2026-03-25 00:42:40,instagram,desktop,search
s_187_1_8091,187,2026-03-25 00:46:20,newsletter,tablet,campaign
s_233_0_3320,233,2026-03-25 01:29:41,direct,tablet,search
s_38_10_8930,38,2026-03-25 01:58:31,google,tablet,search
s_102_6_2284,102,2026-03-25 02:05:41,direct,tablet,home
s_78_7_5026,78,2026-03-25 02:29:51,newsletter,mobile,search
s_114_7_8955,114,2026-03-25 02:44:24,affiliate,desktop,home
s_106_2_2206,106,2026-03-25 03:13:55,newsletter,tablet,campaign
s_121_0_2124,121,2026-03-25 03:20:30,direct,tablet,campaign
s_17_0_1371,17,2026-03-25 03:59:23,newsletter,desktop,home
s_162_5_3414,162,2026-03-25 04:20:28,direct,tablet,search
s_294_5_1704,294,2026-03-25 04:26:00,direct,tablet,campaign
s_76_4_5983,76,2026-03-25 04:40:03,google,desktop,search
s_217_5_8749,217,2026-03-25 05:04:35,instagram,mobile,product
s_33_0_1931,33,2026-03-25 05:33:12,direct,mobile,campaign
s_100_14_7142,100,2026-03-25 06:20:47,google,mobile,product
s_289_13_5951,289,2026-03-25 06:49:53,google,desktop,home
s_166_5_5524,166,2026-03-25 07:10:37,linkedin,tablet,campaign
s_17_4_2370,17,2026-03-25 07:59:11,direct,mobile,campaign
s_101_7_6367,101,2026-03-25 08:17:53,linkedin,desktop,product
s_55_3_5446,55,2026-03-25 08:21:58,linkedin,mobile,campaign
s_97_6_9266,97,2026-03-25 09:00:30,linkedin,tablet,product
s_218_5_6698,218,2026-03-25 09:04:49,affiliate,mobile,home
s_166_4_6946,166,2026-03-25 09:35:24,instagram,tablet,home
s_181_3_6867,181,2026-03-25 10:21:48,newsletter,desktop,home
s_17_2_3156,17,2026-03-25 10:30:49,instagram,tablet,campaign
s_158_0_2980,158,2026-03-25 10:40:33,instagram,tablet,search
s_272_3_7887,272,2026-03-25 11:16:22,affiliate,desktop,search
s_212_6_1029,212,2026-03-25 11:44:15,google,desktop,home
s_18_11_1509,18,2026-03-25 11:49:07,google,desktop,search
s_216_0_7960,216,2026-03-25 11:57:42,newsletter,tablet,product
s_176_5_9354,176,2026-03-25 12:05:02,linkedin,mobile,campaign
s_14_9_4468,14,2026-03-25 12:07:31,instagram,desktop,search
s_82_8_8601,82,2026-03-25 12:31:55,linkedin,mobile,campaign
s_260_3_6824,260,2026-03-25 12:38:01,google,mobile,home
s_56_12_5027,56,2026-03-25 13:01:47,newsletter,mobile,product
s_147_17_2875,147,2026-03-25 13:13:30,affiliate,mobile,search
s_294_3_5100,294,2026-03-25 14:18:05,google,mobile,campaign
s_187_0_5761,187,2026-03-25 14:29:36,instagram,tablet,campaign
s_98_6_8502,98,2026-03-25 15:24:15,affiliate,mobile,search
s_201_2_6884,201,2026-03-25 15:33:00,direct,tablet,search
s_217_8_3265,217,2026-03-25 15:52:49,direct,tablet,product
s_71_3_8148,71,2026-03-25 15:52:58,newsletter,desktop,search
s_107_2_6715,107,2026-03-25 15:53:10,instagram,tablet,search
s_146_6_5379,146,2026-03-25 17:18:53,newsletter,desktop,home
s_230_7_4732,230,2026-03-25 17:20:36,newsletter,tablet,search
s_18_10_4814,18,2026-03-25 17:34:01,direct,desktop,search
s_37_6_8817,37,2026-03-25 17:53:22,linkedin,mobile,search
s_4_1_3185,4,2026-03-25 18:21:16,newsletter,desktop,search
s_292_1_5819,292,2026-03-25 19:36:37,linkedin,tablet,search
s_17_1_3725,17,2026-03-25 20:22:28,direct,mobile,product
s_225_2_9875,225,2026-03-25 20:46:21,google,tablet,product
s_91_4_4742,91,2026-03-25 21:10:30,google,desktop,campaign
s_43_4_9573,43,2026-03-25 21:24:05,google,mobile,search
s_39_0_8162,39,2026-03-25 21:26:08,google,tablet,home
s_3_4_8133,3,2026-03-25 21:55:49,instagram,tablet,home
s_102_7_1245,102,2026-03-25 22:05:39,google,desktop,search
s_32_1_4982,32,2026-03-25 22:10:54,direct,desktop,campaign
s_154_6_7070,154,2026-03-25 22:28:51,google,tablet,search
s_153_1_5650,153,2026-03-25 22:56:13,google,desktop,search
s_140_7_2268,140,2026-03-25 23:03:11,linkedin,mobile,home
s_123_1_6837,123,2026-03-25 23:34:46,newsletter,tablet,home
s_146_7_1429,146,2026-03-25 23:42:13,affiliate,tablet,campaign
s_93_7_3318,93,2026-03-26 00:26:25,newsletter,desktop,campaign
s_103_5_5080,103,2026-03-26 00:27:40,direct,desktop,home
s_160_3_6659,160,2026-03-26 00:46:35,newsletter,mobile,product
s_268_6_3919,268,2026-03-26 01:46:43,newsletter,desktop,campaign
s_154_3_9956,154,2026-03-26 01:52:35,instagram,mobile,product
s_78_6_7634,78,2026-03-26 01:57:34,affiliate,tablet,product
s_145_0_5778,145,2026-03-26 02:33:15,direct,mobile,search
s_17_16_8288,17,2026-03-26 02:47:40,google,tablet,product
s_125_0_1216,125,2026-03-26 02:54:57,direct,tablet,home
s_283_0_8173,283,2026-03-26 02:59:54,newsletter,mobile,product
s_129_9_8140,129,2026-03-26 03:03:27,instagram,desktop,product
s_275_2_3237,275,2026-03-26 03:13:41,direct,tablet,product
s_17_6_8421,17,2026-03-26 03:59:28,affiliate,mobile,product
s_286_7_7349,286,2026-03-26 04:15:10,newsletter,desktop,search
s_30_1_3332,30,2026-03-26 04:18:08,affiliate,desktop,product
s_130_3_3352,130,2026-03-26 05:03:23,newsletter,tablet,home
s_27_6_4300,27,2026-03-26 05:04:11,affiliate,desktop,home
s_66_8_4388,66,2026-03-26 05:22:04,newsletter,mobile,campaign
s_4_2_3964,4,2026-03-26 05:22:40,direct,mobile,home
s_53_6_6115,53,2026-03-26 05:41:58,google,mobile,campaign
s_110_5_7220,110,2026-03-26 06:19:06,linkedin,desktop,campaign
s_201_7_4690,201,2026-03-26 06:42:39,instagram,desktop,product
s_16_8_6770,16,2026-03-26 06:43:21,affiliate,tablet,product
s_151_0_4649,151,2026-03-26 07:28:38,affiliate,tablet,campaign
s_156_5_6257,156,2026-03-26 07:52:18,google,tablet,campaign
s_263_1_5540,263,2026-03-26 08:40:50,instagram,desktop,home
s_159_7_2917,159,2026-03-26 08:47:21,newsletter,tablet,search
s_260_12_7548,260,2026-03-26 09:09:32,direct,tablet,product
s_165_7_4688,165,2026-03-26 09:24:02,direct,mobile,campaign
s_166_8_7153,166,2026-03-26 09:29:42,instagram,mobile,campaign
s_249_2_2578,249,2026-03-26 09:45:11,affiliate,mobile,product
s_23_4_2158,23,2026-03-26 09:57:38,instagram,tablet,product
s_207_2_2079,207,2026-03-26 09:59:56,newsletter,tablet,product
s_201_4_6454,201,2026-03-26 10:12:15,linkedin,desktop,campaign
s_253_3_4352,253,2026-03-26 10:34:58,direct,desktop,campaign
s_168_2_8632,168,2026-03-26 10:37:48,direct,tablet,product
s_150_2_5712,150,2026-03-26 11:12:37,google,mobile,campaign
s_11_6_2842,11,2026-03-26 11:16:02,newsletter,desktop,product
s_271_1_2265,271,2026-03-26 11:34:11,google,desktop,product
s_24_6_7288,24,2026-03-26 11:52:58,newsletter,tablet,search
s_129_7_9749,129,2026-03-26 12:08:21,affiliate,desktop,home
s_219_1_8334,219,2026-03-26 12:47:54,instagram,mobile,search
s_184_4_4156,184,2026-03-26 12:58:45,affiliate,tablet,search
s_276_13_8295,276,2026-03-26 13:06:35,instagram,desktop,campaign
s_283_2_2504,283,2026-03-26 13:14:02,google,tablet,search
s_235_10_4099,235,2026-03-26 13:45:05,direct,mobile,home
s_112_1_3485,112,2026-03-26 14:23:05,linkedin,mobile,campaign
s_162_6_5612,162,2026-03-26 14:39:29,google,tablet,campaign
s_72_3_8639,72,2026-03-26 15:06:31,linkedin,desktop,campaign
s_245_9_1752,245,2026-03-26 15:46:50,direct,tablet,search
s_28_2_7539,28,2026-03-26 15:50:07,linkedin,desktop,home
s_154_4_9038,154,2026-03-26 16:38:23,instagram,desktop,home
s_18_7_8840,18,2026-03-26 17:15:38,instagram,tablet,search
s_291_3_6511,291,2026-03-26 18:19:07,newsletter,mobile,search
s_40_5_4988,40,2026-03-26 18:21:02,direct,mobile,search
s_26_2_7387,26,2026-03-26 18:34:54,affiliate,mobile,home
s_155_7_8895,155,2026-03-26 19:11:05,google,tablet,search
s_100_0_1495,100,2026-03-26 19:39:31,direct,tablet,campaign
s_140_0_1698,140,2026-03-26 19:54:37,linkedin,mobile,search
s_31_0_3832,31,2026-03-26 20:37:47,affiliate,mobile,home
s_45_8_7698,45,2026-03-26 21:04:56,direct,tablet,home
s_38_9_4189,38,2026-03-26 21:12:06,google,desktop,home
s_89_0_4453,89,2026-03-26 21:23:51,direct,desktop,product
s_43_6_3575,43,2026-03-26 22:46:51,affiliate,tablet,home
s_140_4_2997,140,2026-03-26 23:05:52,direct,desktop,product
s_63_5_2928,63,2026-03-27 00:07:57,direct,tablet,product
s_70_4_3916,70,2026-03-27 00:21:16,instagram,desktop,search
s_126_5_6345,126,2026-03-27 00:47:43,direct,tablet,home
s_242_18_2165,242,2026-03-27 02:02:09,newsletter,tablet,product
s_169_4_1740,169,2026-03-27 02:10:38,newsletter,desktop,search
s_261_4_6604,261,2026-03-27 02:14:30,direct,mobile,product
s_167_5_2606,167,2026-03-27 02:39:56,newsletter,desktop,campaign
s_15_3_6364,15,2026-03-27 02:59:32,google,tablet,search
s_54_6_4562,54,2026-03-27 03:22:37,linkedin,tablet,search
s_122_14_6523,122,2026-03-27 03:36:30,direct,tablet,search
s_246_3_6040,246,2026-03-27 03:51:44,direct,mobile,campaign
s_242_8_1391,242,2026-03-27 04:09:15,google,mobile,search
s_14_0_8032,14,2026-03-27 04:24:52,affiliate,desktop,product
s_294_4_1228,294,2026-03-27 04:50:06,newsletter,mobile,product
s_182_4_3835,182,2026-03-27 05:03:03,affiliate,mobile,product
s_188_6_2732,188,2026-03-27 05:45:58,direct,desktop,campaign
s_94_4_8931,94,2026-03-27 07:35:37,google,tablet,home
s_240_6_9860,240,2026-03-27 08:05:40,affiliate,tablet,search
s_46_2_1875,46,2026-03-27 09:10:10,newsletter,mobile,search
s_242_6_9103,242,2026-03-27 10:44:32,newsletter,mobile,product
s_100_8_4173,100,2026-03-27 11:23:33,instagram,tablet,search
s_131_6_1067,131,2026-03-27 12:08:51,newsletter,desktop,campaign
s_1_5_7134,1,2026-03-27 13:50:43,google,tablet,home
s_237_7_4485,237,2026-03-27 15:10:36,newsletter,mobile,campaign
s_15_0_5093,15,2026-03-27 15:19:50,affiliate,mobile,search
s_201_11_7308,201,2026-03-27 15:29:04,newsletter,tablet,search
s_278_0_6164,278,2026-03-27 16:07:45,linkedin,desktop,product
s_53_3_8768,53,2026-03-27 16:22:59,instagram,desktop,search
s_298_7_1596,298,2026-03-27 16:39:54,affiliate,tablet,product
s_67_0_7714,67,2026-03-27 17:14:57,affiliate,tablet,search
s_187_4_8655,187,2026-03-27 17:18:08,direct,tablet,product
s_115_8_8637,115,2026-03-27 17:27:38,instagram,desktop,product
s_198_4_7498,198,2026-03-27 17:46:19,instagram,desktop,campaign
s_123_3_9836,123,2026-03-27 17:49:25,google,desktop,search
s_298_3_7825,298,2026-03-27 18:19:24,direct,tablet,search
s_5_5_3513,5,2026-03-27 19:31:24,instagram,desktop,product
s_202_1_9756,202,2026-03-27 19:43:24,direct,tablet,search
s_146_1_6860,146,2026-03-27 19:47:34,direct,tablet,search
s_229_8_1163,229,2026-03-27 19:51:17,direct,mobile,home
s_275_5_7523,275,2026-03-27 20:21:28,linkedin,mobile,search
s_142_0_3426,142,2026-03-27 20:26:51,linkedin,desktop,search
s_176_2_7599,176,2026-03-27 20:54:33,direct,desktop,home
s_223_6_5782,223,2026-03-27 20:56:54,google,desktop,home
s_185_4_2426,185,2026-03-27 21:27:27,affiliate,mobile,campaign
s_256_8_8207,256,2026-03-27 21:30:23,newsletter,tablet,product
s_262_2_3207,262,2026-03-27 21:56:44,google,tablet,campaign
s_15_9_9667,15,2026-03-27 22:03:53,instagram,mobile,home
s_57_2_8934,57,2026-03-27 22:47:32,instagram,desktop,product
s_42_5_4959,42,2026-03-27 22:54:34,newsletter,desktop,campaign
s_43_5_9237,43,2026-03-27 23:10:43,instagram,mobile,home
s_38_8_6716,38,2026-03-27 23:11:56,instagram,tablet,search
s_75_1_2352,75,2026-03-27 23:17:02,affiliate,tablet,search
s_192_1_4309,192,2026-03-27 23:29:09,affiliate,tablet,search
s_19_7_1321,19,2026-03-27 23:31:49,affiliate,desktop,product
s_155_5_4418,155,2026-03-27 23:48:41,linkedin,mobile,product
s_276_9_7378,276,2026-03-27 23:50:23,google,desktop,search
s_293_2_1518,293,2026-03-27 23:55:55,direct,mobile,product
s_105_10_4922,105,2026-03-28 00:54:37,affiliate,mobile,campaign
s_126_9_1927,126,2026-03-28 01:39:07,instagram,desktop,search
s_140_6_2520,140,2026-03-28 02:01:39,google,desktop,campaign
s_280_4_1530,280,2026-03-28 02:34:41,linkedin,tablet,home
s_104_12_2548,104,2026-03-28 02:39:10,linkedin,tablet,home
s_300_7_7527,300,2026-03-28 03:52:47,direct,mobile,home
s_98_0_2387,98,2026-03-28 04:08:06,instagram,desktop,product
s_133_8_9567,133,2026-03-28 04:28:57,instagram,desktop,search
s_73_8_7600,73,2026-03-28 04:45:26,newsletter,tablet,campaign
s_125_7_5012,125,2026-03-28 05:25:02,linkedin,desktop,campaign
s_203_3_5301,203,2026-03-28 05:54:15,direct,mobile,campaign
s_155_8_4929,155,2026-03-28 07:17:31,linkedin,desktop,search
s_189_5_9734,189,2026-03-28 07:19:10,direct,desktop,search
s_266_10_5092,266,2026-03-28 07:21:32,google,tablet,product
